episode,score,avg_score,hidden_size,entropy_production
468,-2.188838547339901,6.925027123788144,32,72.3327893837638
469,39.13047712445319,8.567178676843932,32,14.691308995782784
470,42.91743755021065,9.48972335070293,32,23.913813058705205
471,8.739432910293573,8.595878842708837,32,18.44690040374691
472,6.15415966262195,7.472470953520831,32,38.35776486423534
473,-0.5775461303323084,6.886379115966065,32,18.3991301189926
474,13.80620143500899,6.920457906961909,32,43.911404467337654
475,-50.387909308298404,6.7299891607164115,32,78.36029255695055
476,-1.682053522986564,6.230990303528233,32,36.03773804086847
477,37.974729221854105,6.982343713036791,32,83.8658414847709
478,38.50850656124186,6.89965619955461,32,24.67991459440528
479,-91.63118851139343,4.577821363068312,32,30.443364574401304
480,-117.11428013745208,1.5713879909326198,32,56.1448083308147
481,13.104766293025584,1.9849259818590996,32,54.58786857295742
482,-3.922855990835897,0.931657730826065,32,43.29845391298346
483,-64.9576016421762,-0.5709954518001541,32,21.705057655413437
484,-36.127139827376496,-0.29270093312626355,32,69.09896198316635
485,55.50691728356728,1.4224677047955696,32,90.0654650292312
486,-1.2192380601713069,1.3163104807712227,32,53.74534499717135
487,10.392783693342864,1.5179426081603753,32,41.728424894673914
488,52.39914463435977,2.1383026771177844,32,16.39378552971472
489,34.16052246947204,2.1127350512946648,32,45.92777229871662
490,-75.15140675567442,1.4806519797601791,32,24.774575552454838
491,-81.05045968855258,0.6594525140649438,32,30.69180029230095
492,-63.70249561835203,-0.7259199674022571,32,72.27831098424545
493,50.50851159416138,0.37472100376470335,32,21.35777855814191
494,35.332917545536,0.404849687561731,32,81.40221859194489
495,-202.59284949568848,-4.055586574026803,32,28.503828022593584
496,-113.94283419356812,-5.612295751828278,32,20.72546177319583
497,-102.85103460877296,-7.204925132895751,32,30.322368265049253
498,-19.534159100510628,-6.306799092363622,32,116.02258188097305
499,-121.65383727060868,-9.388210438688855,32,52.23404089416547
500,-79.89177709930877,-10.859550441991686,32,42.02109651681371
501,-50.60664834975613,-12.60237832257425,32,32.312967762367784
502,-30.293869606871027,-13.809988764361272,32,80.8549013435101
503,-110.36196630261816,-15.945705081238138,32,40.69482564617588
504,-207.82267620669353,-20.007635615390328,32,20.326553674492875
505,51.544442857445446,-18.17607632704465,32,115.77067018863247
506,2.147708225139391,-18.29957865140682,32,87.17766300594757
507,-52.97393514298595,-20.25938895108728,32,33.658688157311644
508,-117.41059060870487,-23.751357056288054,32,38.25537949328023
509,-79.0702960938925,-25.468773901033384,32,53.13709790678464
510,-40.35567429145276,-26.951299764030203,32,34.78369892365084
511,21.30997724096335,-27.189092698806743,32,33.463810680977204
512,-2.391950449626404,-26.873599426753447,32,69.2108315397231
513,-34.155061772823814,-28.37430298016219,32,17.28989788157827
514,-48.419881748323036,-29.189163061628427,32,81.33478707512802
515,23.954073877891243,-29.818764895875084,32,73.59349647999947
516,57.95944610731755,-28.519222193510505,32,83.26411574022548
517,-32.44691976822464,-28.818736391269322,32,79.04889830675897
518,16.30862148986044,-28.44878719052532,32,52.765633271214476
519,27.56465883018602,-28.680103556410657,32,22.287853249448887
520,12.650603194954996,-29.285440243515765,32,37.50000286885844
521,-31.101773487254462,-30.082264371466728,32,19.144219730269036
522,-65.20763189932859,-31.50950020270574,32,45.11295710579632
523,-26.91766815541405,-32.03630264320737,32,41.306116563519836
524,-6.576910897608438,-32.44396488985972,32,35.77449526799104
525,-7.195527594576973,-31.580117255585296,32,60.72427249346744
526,-7.000584451029183,-31.68648787414614,32,74.01811009398986
527,7.272650865894661,-32.30052944126533,32,56.84278926629916
528,33.7931172109268,-32.39483722827163,32,95.01159149116474
529,31.005522722943596,-29.942103003584894,32,19.381768711056885
530,31.68470198457689,-26.96612336114432,32,29.970866829168596
531,82.58165780307102,-25.576585530943408,32,69.38323617655894
532,24.462122915220682,-25.00888595282227,32,97.93224712978156
533,38.78827892574314,-22.93396834146389,32,130.9932138367197
534,-168.54048580184323,-25.582235260953226,32,59.72306105531007
535,-20.3016173387212,-27.09840595339899,32,62.73896754856177
536,44.19309610870775,-26.190159270021407,32,136.28011436744964
537,11.295121648373867,-26.172112510920787,32,57.90772210522825
538,-34.91565563433964,-27.918408516294775,32,22.908405633603277
539,-72.55823342979208,-30.05278363428006,32,58.36033679598401
540,40.97266048469629,-27.730302289472647,32,46.46611340428441
541,23.432092207545402,-25.64065125155069,32,113.33499103928031
542,41.81627840261456,-23.530275771131354,32,78.94719011579451
543,-5.307873406391017,-24.646603471142406,32,62.01696066381413
544,-27.237664802941964,-25.898015118111967,32,43.00391283047643
545,67.10562156349768,-20.504045696928237,32,59.11010360222786
546,84.37972988442932,-16.53759441536829,32,43.05254644000185
547,-5.735605811223699,-14.595285839417304,32,54.38387617720783
548,32.23612120555503,-13.559880233295992,32,45.63109189151541
549,35.86504619901993,-10.409502563903418,32,45.845244325380605
550,-100.50602501871937,-10.82178752229163,32,45.54964285373875
551,90.53339837221756,-7.9989865878521575,32,103.1358389948803
552,-102.19972432639963,-9.43710368224273,32,51.009686395907124
553,-54.67574526148874,-8.323379261420143,32,90.53455529240031
554,-59.6361408443792,-5.359648554173856,32,44.18157603315747
555,74.2335805528939,-4.905865800264888,32,74.29034415864152
556,69.15431270383237,-3.5657337106910267,32,76.11799823436567
557,-30.751487936644793,-3.121284766564204,32,98.17977392963122
558,-32.46770946216634,-1.4224271436334328,32,56.84600022075717
559,-38.49343459002867,-0.6108899135561575,32,59.011458042113446
560,111.50534111753413,2.426330394623581,32,41.032559703123695
561,67.1578249270711,3.3432873483457364,32,112.1127552703359
562,107.66804568086735,5.544487270955611,32,81.88298462824511
563,-91.23250322054596,4.402938442001168,32,38.64898076485937
564,97.20047042376098,7.315345485442849,32,114.52180974974685
565,-5.263583084846644,6.730992346188092,32,52.591398794985
566,114.48152050149855,7.861433834071709,32,75.90880376710277
567,-18.563489724962352,8.139102434936955,32,29.104300121666462
568,75.78034946586095,9.328536994456964,32,70.49788423985142
569,72.57968467463137,10.228837511345873,32,95.51961647713576
570,83.38280017747773,11.643481450996326,32,57.16232353351278
571,55.74250296594028,13.380366980060222,32,95.51179123004079
572,35.90577828478703,15.402635183742534,32,116.49232076340182
573,69.81052562184622,17.337199059287737,32,98.392493055453
574,7.510484661146563,17.61894697046284,32,88.16466965401072
575,-2.010445197513734,17.722648618404104,32,59.61837862823473
576,62.80548069540955,19.11876992133288,32,171.93133525599342
577,64.71063514341418,20.267529606883265,32,74.07520556708691
578,48.02074485970535,20.552082159858838,32,81.84890364679572
579,46.92128810507075,20.870397467501384,32,60.37079429533085
580,5.699118659653195,20.35068580100291,32,42.16425366413431
581,85.3909926287633,20.406872497516755,32,68.66209892094778
582,74.21882601790567,21.402006559570456,32,72.92342137336696
583,25.11630511914069,21.128567083438405,32,30.587539216363165
584,33.44598763225065,25.16829655212028,32,18.828054810800065
585,3.776019436908541,25.64984928763288,32,14.882414900421123
586,94.96101903131512,26.665207746085024,32,79.84721528516704
587,6.31750166279032,26.565655346373354,32,22.913920270197146
588,152.27114696704152,30.30939139840098,32,64.95770994451078
589,104.35339284863063,33.84762392396943,32,73.52638323856694
590,-17.509978420777188,32.67797114585996,32,73.39421107132986
591,16.77844789590543,32.54489825962717,32,57.36384661498998
592,132.08641143404137,34.3503009202557,32,38.18402003839158
593,-19.500374878165147,34.06645089082022,32,30.924271478809768
594,49.77004687317182,35.606605124342494,32,77.26627328949351
595,-22.712778034257298,33.8102371323874,32,33.49123233101231
596,5.90103873078516,32.240663309314506,32,39.811131190890904
597,15.258677908299308,32.66054898370497,32,59.292571698213116
598,55.3728942688725,33.12328444497132,32,55.06434018678889
599,-4.146886354182243,32.32304579390727,32,66.91619264107689
600,-7.8075216386410915,34.17701586150884,32,49.40129357608183
601,50.19419904958084,33.37023187505611,32,58.453629887351006
602,-31.327449704479946,34.7876773674945,32,13.961072965574267
603,4.0599837903316995,35.96239194853091,32,33.274938928514274
604,42.30213612920679,38.001157488002626,32,21.064709481266426
605,-31.612021791166086,35.88424544112142,32,83.87317179721308
606,237.90571420622595,39.259273471169294,32,60.59107364891928
607,190.89085794542854,43.692120388810764,32,24.20198196314135
608,25.32862044625049,44.84804698697911,32,135.4477742180212
609,28.527630677528187,46.18846829233024,32,93.9764537487146
610,-10.858312106826773,43.74119522784303,32,36.37127206343837
611,197.3690904243496,46.345420537788584,32,53.036478129758265
612,41.4150117701341,45.02035985957393,32,47.680236741136476
613,251.66754695237816,51.87836086303241,32,28.049914364846654
614,167.59824070282554,53.2863162686137,32,31.839172888294257
615,6.7805964161582395,53.5271998586338,32,126.14270514547924
616,118.64557493858769,53.61048094737559,32,42.70694934334519
617,-0.35760095620538834,53.97459872275073,32,67.64021375938283
618,-159.80311202565656,49.26292949292038,32,55.65923193995754
619,169.891794432067,51.209171688069084,32,51.979294130079914
620,273.20862945926757,55.005688273704884,32,45.75361996525623
621,236.57276529639904,58.62229352031406,32,38.93713235856889
622,191.51061544019194,61.734390263422156,32,38.058035426419266
623,243.6653090225268,65.21148593143577,32,52.402004098232865
624,-78.57147023975736,63.48984683341769,32,35.983036721754374
625,-144.42625254040826,60.6415306865598,32,42.79528157672732
626,202.73272127147123,63.44007549808103,32,38.56550636372132
627,-9.765916285468606,61.950544469503384,32,33.524921921102035
628,41.12026375832208,61.81253484747571,32,64.22620708410605
629,260.7711307778627,66.08953170093154,32,31.734820203624608
630,-6.819728200472085,65.83915476372904,32,55.528304111815494
631,208.3740770886366,68.2988164529265,32,69.15163819124255
632,-80.82362435093314,65.19796744554974,32,100.5119822855461
633,121.65778698697355,67.12879708290639,32,43.215792302449024
634,189.959822099969,70.25907377226075,32,55.11924485507939
635,62.2231387540961,71.4280161586045,32,82.91160285687381
636,208.5190264386249,73.6991763067507,32,59.03061261941671
637,140.18377606303443,76.37650179475558,32,30.908273083789204
638,50.29858625242633,74.3370505804633,32,39.60800718525261
639,36.8954279349486,72.98789128218965,32,37.22719682430422
640,41.44187254535629,74.16692830151231,32,32.740173195007706
641,29.412940530243134,74.41961815419906,32,35.41162367211768
642,35.925945752669776,72.49640884057163,32,32.947318257001655
643,24.71999404230523,73.38081621898104,32,14.316351540077555
644,4.506236550280747,72.47554001252321,32,41.8977854291746
645,3.1624729826045552,72.99304503286045,32,63.85508633118522
646,44.3278597257825,73.7615814527604,32,44.034265924523375
647,235.34758428224066,78.16335958023924,32,24.109401641346967
648,22.524748663761017,77.506396668137,32,38.60564157444789
649,22.886617121918704,78.04706673765901,32,49.4753571061469
650,226.7464108231418,82.73814538689467,32,103.39368943525244
651,20.92610322497572,82.15278347040257,32,45.92026904796657
652,198.34245077588798,86.74618148000995,32,17.682546574814385
653,211.57904128220332,90.89656262984738,32,19.856779162248678
654,-136.5129913268776,87.32026008072567,32,40.93973352483776
655,36.13052639041197,88.67511104435725,32,40.803021047402325
656,-9.939609138155248,83.71820457746962,32,53.177593844582276
657,-82.76308777351142,78.24512566309082,32,50.60547325229088
658,32.22221907227936,78.38299763561139,32,60.97913145536236
659,5.8469649919141204,77.92938432189912,32,81.82743194017857
660,28.306974110173314,78.71269004623912,32,33.37462855049494
661,-125.0328321828719,72.26465159409469,32,55.28944094141677
662,44.02684408394481,72.3168882403709,32,42.108756235685895
663,231.03616816523524,71.90426066462804,32,47.178491703855315
664,76.51041426559974,70.08250413588353,32,29.338091237811852
665,-144.34569215821898,67.05997836439597,32,26.26257107172087
666,144.92571292014833,67.58558112402719,32,88.99719133477595
667,11.222412311090679,67.8171813893731,32,35.83437431733557
668,25.59669533500886,71.52517753658643,32,23.730823729918605
669,276.49464819043055,73.65723461175371,32,54.88129035095167
670,28.24424265163256,68.757946875601,32,56.60196828131733
671,278.6606040179822,69.59970365003267,32,30.18524379441774
672,-30.05481598466406,65.16839502153555,32,29.398534746590318
673,272.44465830374645,65.74398200715994,32,41.701496283149915
674,212.37325298399134,71.56287647163491,32,63.220662508196874
675,156.18631904038935,77.57512790325086,32,37.90559702301765
676,221.62977924278138,77.95306906267705,32,22.80222792038707
677,5.020964170947906,78.2488066718054,32,50.16390496683403
678,134.1786599539227,80.1099745957174,32,19.18197251992792
679,-53.48817021977369,73.82478857576467,32,35.6418771086503
680,152.549312519679,77.01216939016768,32,33.12987589864714
681,-20.881832727221962,72.42705119385053,32,29.149083730935757
682,-26.76565332165964,73.508210614436,32,29.03093143355858
683,231.66839196124346,75.7084227139214,32,18.66621651145199
684,-57.90951858745055,70.751035900173,32,51.38467330304009
685,-1.9508503185116126,69.46755611872085,32,45.374850944165786
686,-22.707613120792317,64.8430233275325,32,43.621565598086534
687,168.26051923256819,65.40455819092318,32,20.904827650385936
688,191.8089723768178,68.23476591341101,32,90.95486037847714
689,-36.35867843192645,66.76968378607351,32,31.102431669074633
690,-9.242428480494013,65.75599776555651,32,46.3631354228823
691,-73.84634273864421,63.69081210017875,32,19.42563184442981
692,186.1378231949444,66.69504964902426,32,34.0367074863732
693,24.100770786344967,66.68266518390504,32,28.112587522187006
694,203.28701079712883,70.65828066884201,32,52.76564738445772
695,160.39724275728037,73.80297606433551,32,34.59646518903167
696,223.22185199195928,77.38085590965906,32,35.52045404027112
697,-35.664642101162954,71.96061138199099,32,36.45754659666933
698,31.421859256745478,72.13855359385067,32,53.95038574999295
699,-21.07163714663197,71.25938850847965,32,55.00019507528122
700,214.6594851980601,71.01764999597803,32,54.607158320348915
701,217.31115233039878,74.94535097808648,32,24.16756561654445
702,233.44018387506682,75.64730564007006,32,34.48941816160663
703,-113.74875494527086,69.14074971552057,32,59.14202725305358
704,212.75106662433595,76.12603087454485,32,21.209949074108316
705,79.54778143730482,76.99437597548271,32,51.98891460933702
706,-30.5364046519839,76.58244006520614,32,27.989840194937447
707,256.4695041175704,83.36709190302777,32,65.50663630161785
708,-4.310594739546417,82.63643562679127,32,13.912367332924196
709,-116.51114480493479,80.18927343085429,32,60.702121710903256
710,-39.45117967619022,78.83411035512701,32,23.875973183503056
711,43.43804870710068,82.20352797292645,32,34.47043206582895
712,-54.090334096259895,80.24118440932236,32,26.45479385386072
713,227.0568132145126,80.16159731030791,32,55.36454046086088
714,-101.36087933998748,76.60417143819618,32,49.3760430853933
715,14.148985629705322,79.77406499395465,32,60.90492878693073
716,25.58212963800092,77.3871933283117,32,37.759572451209394
717,7.831975856734047,77.31938459922456,32,14.130283136365719
718,25.208141016674745,77.31161351285789,32,50.31758671538375
719,19.019774401681985,72.16211603708291,32,45.99769640738133
720,-2.7999408535949613,71.54123236697836,32,54.09027153057271
721,-43.13141802455225,65.10539192612768,32,46.22689873384399
722,91.95167877272011,67.54552182127536,32,88.54884645770056
723,-5.677449834033055,61.98307965851976,32,29.24871846241133
724,10.860281126093682,57.952820221361804,32,48.29801283318532
725,12.967660820954563,55.088447056973116,32,17.436472709787324
726,-164.3498913579141,47.368853644959216,32,64.94546713294768
727,191.6508733204355,51.10145182794897,32,32.26730974666886
728,-0.5524030545276304,48.40683056777996,32,17.236521468174477
729,29.632671256315774,50.06924739730175,32,41.41672476171863
730,-110.81325583977714,44.80199603011263,32,34.10614514944709
731,49.10151935412006,46.201663071739475,32,67.0943608844331
732,239.07654057159988,51.51850694960465,32,26.9003677514303
733,23.102010690693174,47.34717932419365,32,75.27864085663676
734,17.82526660819154,48.86187502810649,32,31.880481424489467
735,49.274611847173816,49.886384271420205,32,108.26566454008025
736,-4.69782714099,50.246579991016254,32,46.672536848244434
737,35.80643224033318,47.59749825117156,32,24.749354280637288
738,-112.43226871135339,41.512673429408125,32,100.88229880372832
739,256.11117034784115,47.36207040500347,32,41.03995613265983
740,87.39273952817585,49.29477376517686,32,112.14273441347981
741,28.987297066470887,51.351446561279175,32,79.64517303776638
742,24.051038630625214,48.10971086999279,32,21.007682304886288
743,127.48969162368508,50.177489286739586,32,45.13256384969166
744,214.75281280302443,50.4068053268575,32,74.15360198828796
745,135.99884624282396,49.91883739656838,32,49.89135961966826
746,67.55506910516348,46.80550173883246,32,69.24982366887978
747,32.8584999858339,48.1759645805724,32,27.728333537546987
748,35.71307087173763,48.26178881287224,32,59.34089155433178
749,16.032070647503687,49.00386296875496,32,9.391966946800672
750,75.4172677878535,46.21901862055081,32,82.48636855840955
751,13.503494650368424,42.14286546695021,32,128.44024387520096
752,60.62766926755192,38.68661517479991,32,70.0156827059894
753,127.85668025814316,43.518723878868194,32,45.32996000950947
754,45.076627824869206,40.16523510287886,32,103.35022310497557
755,-3.55157552336442,38.50324796366547,32,49.44071313301132
756,205.36210520572592,43.221218160819674,32,57.41251763469306
757,221.83686685425624,42.528565415553395,32,19.274388608530632
758,72.59031107916618,44.066583531927634,32,100.13184084507813
759,19.82819017552336,46.79337023153681,32,29.118363857621222
760,123.85800298645603,50.059553884789736,32,90.69991033502579
761,112.13537286219298,51.433500367891575,32,41.474416498056044
762,36.528164086404644,53.245870331544864,32,20.486164753311737
763,38.5228593505542,49.4751912542657,32,49.13619935726767
764,55.053067687897,52.60347019482339,32,47.64026196019559
765,142.85920568650732,55.17767459595943,32,71.60501158633532
766,239.71891354840974,59.46041027416761,32,35.97072810884749
767,207.63486644353054,63.45646808590354,32,38.51325197631204
768,38.682137005907265,63.72594800568819,32,83.34497888408792
769,113.37561862796157,65.61306489021378,32,62.4587616335807
770,119.98776736978137,68.06881905468131,32,124.5401630585026
771,152.36149783384542,71.97867737184926,32,68.07219176439737
772,113.59442236719266,72.41153224373872,32,96.60608757114758
773,101.77483131485778,74.56057786671653,32,96.59223807689705
774,25.93773455265574,74.86212693524777,32,23.399653891266585
775,271.1098538872261,80.0249707965732,32,40.15140546026513
776,149.74910064098344,86.30695063655115,32,44.01104599535809
777,240.6410729331543,87.28675462880554,32,66.78154791097239
778,114.55154054653559,89.58883350082681,32,50.62619299965781
779,135.735780596591,91.71089568763229,32,44.53575488888325
780,172.347772677722,97.37411625798228,32,47.82259428074431
781,43.28560215457591,97.25779791399138,32,35.79214602762384
782,49.982510343015605,93.47591730941971,32,36.0379802159202
783,160.4359897943362,96.22259689149257,32,72.73482303142377
784,124.98263847126235,98.36574432875399,32,153.6059754569265
785,16.560622377873955,97.71146453936797,32,35.43569254751708
786,167.29888135961406,101.15139870938006,32,68.16606628437546
787,27.657377963354364,100.98841762384049,32,24.05434047393464
788,43.56185642572024,104.10830012658197,32,23.966344221496445
789,110.30555236662231,101.19218776695757,32,59.71521336295125
790,36.18052265783055,100.16794342955069,32,52.94294995077684
791,137.3117374898306,102.33443223801787,32,99.88775125811596
792,-38.71249244736224,101.07916161645814,32,33.88346744917218
793,14.990580505890478,98.82917939410225,32,24.854126201584474
794,-23.48070884473067,94.06450896114713,32,15.945802282799827
795,-44.359540772347756,90.4573412208437,32,43.79847884503405
796,56.99793133675905,90.24619846547563,32,26.594584778781744
797,-16.496012550846373,89.25910821474203,32,28.20125679380723
798,46.904406629802224,89.4829349299033,32,21.340287561679403
799,-3.459185350591653,89.0931098099414,32,12.968925204338513
800,-27.864797650240902,87.02746850117951,32,20.745216092597417
801,28.17157115888557,87.32083003134986,32,15.03783146433716
802,26.59200258885093,86.64011669777582,32,19.243209930303852
803,14.071138411214804,84.36440586083727,32,28.765719179693548
804,5.367479219430237,83.5702228887285,32,29.499668746735406
805,15.702752986693923,83.95530945892966,32,20.361041883106356
806,128.869652565744,82.42546040613003,32,163.96904821187343
807,18.40236424429432,78.35677035393077,32,30.98816557023421
808,-37.3004409292183,76.15895531376307,32,22.766624155685054
809,-49.071763995770326,74.7809562303372,32,31.94915167310454
810,5.403592943927009,72.41186802948663,32,20.439208021936963
811,60.637417740438195,71.38190892705153,32,36.70500155923747
812,-22.95598003018216,70.19222604471979,32,27.425556028333155
813,20.230660721632518,69.82638207214136,32,14.790680482396562
814,12.940021510148526,68.9841211485864,32,28.788328258274664
815,15.038684860336758,66.42771073206296,32,39.38461908961329
816,10.846764749554552,61.85026775608587,32,24.111667419429455
817,23.5352775957236,58.16827597912973,32,41.126083986698255
818,5.585337173858193,57.506339982488754,32,33.12418849008691
819,-36.07353860167974,54.51735683789591,32,28.6535751877722
820,23.32400095507218,52.584081509601745,32,34.87102338763889
821,5.520446469000333,49.647260482304844,32,38.88240306088499
822,-23.435974016848107,46.906652554624046,32,24.85517781796747
823,40.31587716575373,45.677473471641946,32,37.53704175290387
824,-22.679721243700584,44.705124355714815,32,57.79134969482579
825,-5.5866061863178516,39.17119515424394,32,29.529654821449384
826,-25.20680009591895,35.672077139505895,32,39.79946010190429
827,57.689731835241474,32.01305031754764,32,34.37759248569822
828,13.87612347590833,29.999541976135088,32,15.499554471229018
829,-68.02646238718401,25.924297116459588,32,49.64726863043292
830,3.873333174117903,22.554808326387505,32,27.394832816274214
831,26.580823363079247,22.220712750557574,32,38.355211110224445
832,0.542356793405375,21.231909679565366,32,15.66724612904453
833,228.66109797984777,22.5964118432756,32,13.875103941498526
834,37.0340458519245,20.837439990888843,32,19.51875458336846
835,5.225405736182736,20.61073565805502,32,15.531152115963112
836,103.66883168580443,19.338134664578828,32,115.459543747826
837,66.96873092435652,20.12436172379887,32,27.183172991177805
838,-33.52438035728244,18.582636988138816,32,16.93851883626972
839,49.67209666026392,17.36996787401165,32,22.118255182762756
840,-4.327794874683363,16.559801523361372,32,25.524359536628694
841,-49.27468706922157,12.828073032180326,32,43.11409871433328
842,15.86284283096235,13.919579737746819,32,33.59970972822229
843,31.399248363314996,14.247753094895309,32,36.4168868334773
844,49.12149048048437,15.69979708139961,32,18.419802073342968
845,18.282082252891826,16.952629541904404,32,28.185863003467606
846,-1.6912257874360819,15.778846399420496,32,41.314237841938485
847,34.78230733362801,16.804412797109986,32,19.405693550323726
848,54.613140101935016,16.958587466552643,32,47.47810403618522
849,43.45615557967591,17.89689428515799,32,10.010487516357834
850,-9.176925197741937,18.270651734207974,32,22.62247130857841
851,14.963436054336356,18.00648903211699,32,14.022457587995481
852,177.2279670278595,21.01920832089716,32,31.66116798755455
853,115.47137345837872,23.047213021840438,32,61.57048041354903
854,17.595381089573195,23.291771059243302,32,31.637081851559234
855,98.71879220254588,24.95209184356034,32,85.60930203278868
856,21.22216361574182,22.799142064560296,32,31.377387805479284
857,38.57858371578084,23.202666453990023,32,34.59415209811743
858,-25.50776784252345,23.438519915723923,32,20.14090453466337
859,-34.80097319232442,23.72393573179284,32,19.94496531627889
860,-71.71120702830302,22.18163973234824,32,30.71535078261807
861,-45.90928897255698,20.05070559808833,32,51.00893946637092
862,-45.97587516867033,19.59030769531857,32,18.818212189567937
863,109.75983944899046,21.38089126986573,32,103.69827171880543
864,-5.544524482003808,21.011200350022683,32,28.647979635060636
865,38.856843073093614,21.487563514277824,32,19.540268936870376
866,-18.614359007837578,20.89834103912998,32,23.848548814692606
867,53.04630881666509,21.488561663548808,32,46.81043229169869
868,-28.8613793348498,20.79962733337465,32,44.11353571972499
869,-45.057326972625674,20.619951565955727,32,25.668542998252548
870,-12.094863275542266,19.91157428134344,32,56.92179083456186
871,15.323980873263253,20.1076449694287,32,20.39995175750353
872,21.936460884830538,21.01509366746227,32,22.620677106359924
873,17.796854732381462,20.56471321879483,32,23.671511009337593
874,9.35592988189832,21.205426241306803,32,35.57238359026978
875,97.45189065786181,23.266196178190402,32,243.96049337709542
876,184.1570121747469,27.453472423603717,32,36.30065534376172
877,264.46134351594276,31.588904657217736,32,30.348955479820873
878,-1.8427341971401745,31.274527503756772,32,35.203678446918296
879,-34.16636917099885,31.95172936808048,32,18.08846233608794
880,151.40419988258554,34.90234670224983,32,21.86474895243827
881,-29.535526320854174,33.78001970857116,32,8.9296247812647
882,-28.511686659586957,33.198938839511314,32,20.437704333451517
883,15.638504292251085,28.93848696575938,32,23.182482198849097
884,193.9495573543127,32.076797195807146,32,32.50901665350132
885,43.803680115680976,32.848362683397106,32,43.80670617523923
886,-36.98234044917867,30.035339240697443,32,24.936710473257616
887,11.228355049240776,28.920531723195126,32,26.32722317755548
888,-44.212626887051826,28.70676679259974,32,42.810137940710895
889,-40.0490064346027,26.91234473070241,32,19.30547859332194
890,35.50355538117108,27.7089717358195,32,17.02504182820889
891,-24.10252250137809,28.212415027176366,32,24.04130376943036
892,30.32021876035745,28.50156254576427,32,18.924824457025814
893,-36.24075305723653,27.148762517353237,32,15.885131538674985
894,11.63531689050312,26.399039045553614,32,21.595030772259882
895,189.8741610681201,29.830880621858185,32,23.009278926266678
896,-43.82454071255491,28.988214323355802,32,30.061696816717028
897,-113.01957014738396,26.032176773735568,32,53.57101276317847
898,-72.09384903652092,23.498036990966444,32,35.62955468340528
899,-8.308855300744995,22.462736773358028,32,38.28551627603106
900,-90.29675968446647,20.84034008362353,32,22.35570086916864
901,11.675341588522244,20.77457819430726,32,29.5383311082697
902,20.11546515359244,17.632328156821913,32,28.629789746158778
903,-39.078731123653526,14.54132606518127,32,47.16394316948825
904,38.56642911915722,14.960747025772948,32,35.49712814733867
905,234.3247104060823,17.672865389843675,32,55.678653913338216
906,26.09090024211386,17.770240122371117,32,24.55334662884103
907,45.10596185163047,17.90078768508811,32,40.203622560372054
908,246.20698282185688,23.335082698375718,32,76.68246435630843
909,-6.098246627545564,23.909137229671295,32,50.72926188343571
910,-61.80765383388632,24.107208293559623,32,33.904363342981966
911,53.37387065239878,26.092871486058744,32,30.361053243917716
912,42.74505308040739,27.8672900510403,32,44.56832649512709
913,47.33222846707358,26.61873783140196,32,22.103376904986195
914,40.251458697930275,27.534657495000644,32,26.726345328987144
915,45.68196883556374,27.67116001025004,32,25.0123064200074
916,173.59638641344714,31.51537491867574,32,27.2514895371745
917,11.376669985100435,30.681982142044443,32,43.587320937625016
918,-54.4721553533052,30.169766621675336,32,19.435709054132925
919,15.964025800044226,31.390193677128735,32,27.48063596171342
920,146.7355020576898,34.56680098379337,32,106.66081089370397
921,-31.300090953611175,33.634319547255885,32,7.486185993933919
922,147.85787531628267,36.152747835884924,32,52.51392174002759
923,138.89409891657417,38.57469271956879,32,106.9886968340596
924,41.57789974214003,39.219132116773615,32,15.059970630448491
925,150.18815766531844,40.27385745692275,32,84.34444958936538
926,216.814976570204,40.92701674483189,32,27.201930925595732
927,19.04956228342627,36.018781120181565,32,49.46149019744178
928,-15.087256747535292,35.75389066917366,32,29.790243324287513
929,226.47126054628356,40.96664326351931,32,45.717157890387334
930,182.83037583315982,41.5951667825308,32,37.605171200202236
931,157.12677474101127,45.3284128037681,32,48.66356519059662
932,40.38350848422809,46.7063167066444,32,54.61890937916794
933,-34.041900450951914,45.71270861178034,32,66.60541410415999
934,30.006140636210887,42.43384027741832,32,29.50657595441239
935,199.4827883980687,45.54742244306607,32,134.91845285052574
936,168.64168799458773,49.659903011941395,32,81.90806220577895
937,105.9792383173202,51.55492067730298,32,98.63169792741492
938,-4.643909483015818,52.346295025383704,32,30.11732632278104
939,4.707096967730692,53.24141709343037,32,20.21632888640187
940,131.16155095742255,55.1545770049554,32,130.6261591390386
941,178.60843116378234,59.20879607825861,32,94.91883936814942
942,128.98132222682793,61.182018147588025,32,49.79384764831841
943,2.940113997431226,61.96563548868137,32,28.717683207358164
944,44.35143547895609,62.619957860450434,32,65.80331458706445
945,-26.177985718953764,58.29891492470896,32,29.069431979082005
946,-32.29712183151406,58.52946330232978,32,20.38982329679068
947,235.9869088806661,65.50959288289077,32,29.68464538492034
948,50.736232501929635,67.96619451365979,32,22.436173237607157
949,-16.550400527024806,67.80136360913419,32,30.451916524256934
950,40.7428498891679,70.42215580060687,32,26.32953567580539
951,14.914328061262353,70.48693553006167,32,15.869679575868439
952,22.555138623349265,70.53572899945681,32,27.7741830836184
953,29.629753401117,71.90989868995221,32,16.00731351350668
954,13.679984002952608,71.41216978762813,32,29.18743950122804
955,40.91680362281474,67.54401165196278,32,23.194967610440365
956,245.98853367227528,71.94196432056602,32,38.92588356153972
957,44.776038250293055,71.93536584853926,32,47.680825159817076
