epoch,loss,hidden_size
1027,0.0004610586620401591,16
1028,0.0003861550649162382,16
1029,0.000343301915563643,16
1030,0.0003724376147147268,16
1031,0.0004181762342341244,16
1032,0.16707918047904968,16
1033,0.0502491258084774,16
1034,0.004707480780780315,16
1035,0.008906867355108261,16
1036,0.03132390230894089,16
1037,0.04624474048614502,16
1038,0.04611901566386223,16
1039,0.0351703017950058,16
1040,0.020556006580591202,16
1041,0.008500397205352783,16
1042,0.0028219951782375574,16
1043,0.004186912905424833,16
1044,0.010096144862473011,16
1045,0.01627708040177822,16
1046,0.019215194508433342,16
1047,0.017864178866147995,16
1048,0.013457086868584156,16
1049,0.008280662819743156,16
1050,0.0044312854297459126,16
1051,0.003015378024429083,16
1052,0.0039216079749166965,16
1053,0.006117710378021002,16
1054,0.008261010982096195,16
1055,0.009307794272899628,16
1056,0.008868624456226826,16
1057,0.0072342040948569775,16
1058,0.0051446352154016495,16
1059,0.0034315285738557577,16
1060,0.0026656670961529016,16
1061,0.0029334609862416983,16
1062,0.003836232703179121,16
1063,0.0047233616933226585,16
1064,0.005043270997703075,16
1065,0.0046149869449436665,16
1066,0.0036731837317347527,16
1067,0.002687823958694935,16
1068,0.002086305059492588,16
1069,0.0020372841972857714,16
1070,0.0023992005735635757,16
1071,0.0028386367484927177,16
1072,0.0030350801534950733,16
1073,0.0028524589724838734,16
1074,0.0023893117904663086,16
1075,0.0018941591260954738,16
1076,0.001605612807907164,16
1077,0.0016131330048665404,16
1078,0.0018189215334132314,16
1079,0.002019275911152363,16
1080,0.002046458423137665,16
1081,0.0018728777067735791,16
1082,0.0016107377596199512,16
1083,0.001418286352418363,16
1084,0.0013868496753275394,16
1085,0.0014877014327794313,16
1086,0.0016080953646451235,16
1087,0.001641015405766666,16
1088,0.0015593820717185736,16
1089,0.001423951587639749,16
1090,0.0013270493363961577,16
1091,0.0013203441631048918,16
1092,0.0013817857252433896,16
1093,0.0014423566171899438,16
1094,0.0014454766642302275,16
1095,0.001388909062370658,16
1096,0.0013182711554691195,16
1097,0.0012835870729759336,16
1098,0.0012986257206648588,16
1099,0.001335326349362731,16
1100,0.0013529557036235929,16
1101,0.0013332925736904144,16
1102,0.07161477953195572,16
1103,0.01938340812921524,16
1104,0.0007581276004202664,16
1105,0.014129803515970707,16
1106,0.023336244747042656,16
1107,0.01644018106162548,16
1108,0.005784162785857916,16
1109,0.0005838355864398181,16
1110,0.0022202967666089535,16
1111,0.006701592355966568,16
1112,0.009467151947319508,16
1113,0.008887081407010555,16
1114,0.005916103255003691,16
1115,0.0025983022060245275,16
1116,0.0007831124239601195,16
1117,0.001183243002742529,16
1118,0.003010824788361788,16
1119,0.004596060607582331,16
1120,0.004712312947958708,16
1121,0.00341977272182703,16
1122,0.0017469137674197555,16
1123,0.0007566236890852451,16
1124,0.0008401573868468404,16
1125,0.00162538792937994,16
1126,0.002385810250416398,16
1127,0.002566213719546795,16
1128,0.0020804223604500294,16
1129,0.001274039619602263,16
1130,0.000648896093480289,16
1131,0.0005288072279654443,16
1132,0.0008592619560658932,16
1133,0.0012769688619300723,16
1134,0.0014083003625273705,16
1135,0.0011537099489942193,16
1136,0.0007226646412163973,16
1137,0.00042312906589359045,16
1138,0.0004143536789342761,16
1139,0.0006177555187605321,16
1140,0.0008185572223737836,16
1141,0.000845404458232224,16
1142,0.0006858496344648302,16
1143,0.000469716964289546,16
1144,0.0003526162763591856,16
1145,0.00039403457776643336,16
1146,0.0005217755679041147,16
1147,0.0006060839514248073,16
1148,0.0005743256187997758,16
1149,0.00046328044845722616,16
1150,0.00037059764144942164,16
1151,0.0003624012169893831,16
1152,0.0004234907974023372,16
1153,0.00048429955495521426,16
1154,0.00048807403072714806,16
1155,0.00043588815606199205,16
1156,0.000376404874259606,16
1157,0.0007746993214823306,20
1158,0.023274069651961327,20
1159,0.0016861158655956388,20
1160,0.005087978206574917,20
1161,0.012545408681035042,20
1162,0.00977061316370964,20
1163,0.0032627859618514776,20
1164,0.0003398085536900908,20
1165,0.0026777300518006086,20
1166,0.005864178761839867,20
1167,0.005669645965099335,20
1168,0.002878536470234394,20
1169,0.0006247527780942619,20
1170,0.00065182417165488,20
1171,0.0021942167077213526,20
1172,0.0033386703580617905,20
1173,0.003027029102668166,20
1174,0.0016976927872747183,20
1175,0.0005525986780412495,20
1176,0.0004515571636147797,20
1177,0.00122024305164814,20
1178,0.0019070054404437542,20
1179,0.0017963098362088203,20
1180,0.0010661921696737409,20
1181,0.0004437266325112432,20
1182,0.00041995904757641256,20
1183,0.000849900534376502,20
1184,0.0012076658895239234,20
1185,0.0011357998009771109,20
1186,0.0007358075235970318,20
1187,0.0003971568658016622,20
1188,0.00039685904630459845,20
1189,0.0006502565229311585,20
1190,0.0008369952556677163,20
1191,0.0007553499308414757,20
1192,0.0005102049326524138,20
1193,0.0003551868721842766,20
1194,0.0004100240475963801,20
1195,0.0005636881105601788,20
1196,0.0006267627468332648,20
1197,0.0005357073387131095,20
1198,0.00039632985135540366,20
1199,0.00034920693724416196,20
1200,0.00041739060543477535,20
1201,0.0004973334143869579,20
1202,0.000489572761580348,20
1203,0.0004083522944711149,20
1204,0.0003477584396023303,20
1205,0.0003635119355749339,20
1206,0.00041723152389749885,20
1207,0.13809837400913239,70
1208,0.0015664763050153852,70
1209,0.05615175515413284,70
1210,0.06747934222221375,70
1211,0.03672994673252106,70
1212,0.008240184746682644,70
1213,0.0019026111112907529,70
1214,0.013857092708349228,70
1215,0.02591007575392723,70
1216,0.025704655796289444,70
1217,0.015723232179880142,70
1218,0.00529648968949914,70
1219,0.0011049200547859073,70
1220,0.0036591188982129097,70
1221,0.008991951122879982,70
1222,0.012540549971163273,70
1223,0.012102073058485985,70
1224,0.008415133692324162,70
1225,0.003964912611991167,70
1226,0.0012412695214152336,70
1227,0.0013352246023714542,70
1228,0.00345038715749979,70
1229,0.005613342858850956,70
1230,0.006154300179332495,70
1231,0.004817434120923281,70
1232,0.0026729153469204903,70
1233,0.0011166748590767384,70
1234,0.0008853168110363185,70
1235,0.0017337206518277526,70
1236,0.002803470939397812,70
1237,0.0032812703866511583,70
1238,0.002882159547880292,70
1239,0.0019218893721699715,70
1240,0.0010243155993521214,70
1241,0.0006877096020616591,70
1242,0.0009774124482646585,70
1243,0.0015302831307053566,70
1244,0.0018578312592580914,70
1245,0.0017110403859987855,70
1246,0.001224647625349462,70
1247,0.0007562520331703126,70
1248,0.0005897525697946548,70
1249,0.0007468024268746376,70
1250,0.0010204081190750003,70
1251,0.0011621006997302175,70
1252,0.0010627511655911803,70
1253,0.0008055629441514611,70
1254,0.0005766624235548079,70
1255,0.0005152098601683974,70
1256,0.0006163017824292183,70
1257,0.0007536470657214522,70
1258,0.0007940680952742696,70
1259,0.0007032714784145355,70
1260,0.0005577038391493261,70
1261,0.00046541550545953214,70
1262,0.0004745675250887871,70
1263,0.0005455500213429332,70
1264,0.0005976801621727645,70
1265,0.0005803388776257634,70
1266,0.0005083021242171526,70
1267,0.00043931297841481864,70
1268,0.00042017558007501066,70
1269,0.0004494209715630859,70
1270,0.00048561079893261194,70
1271,0.0004887407412752509,70
1272,0.00045458192471414804,70
1273,0.00041258757119067013,70
1274,0.11375291645526886,45
1275,0.012022004462778568,45
1276,0.075351782143116,45
1277,0.055783554911613464,45
1278,0.014106083661317825,45
1279,0.008502251468598843,45
1280,0.030317915603518486,45
1281,0.03809606656432152,45
1282,0.02385045774281025,45
1283,0.007594771217554808,45
1284,0.004919205326586962,45
1285,0.013603072613477707,45
1286,0.020662028342485428,45
1287,0.01825549826025963,45
1288,0.009769648313522339,45
1289,0.003486872185021639,45
1290,0.004025450441986322,45
1291,0.008784476667642593,45
1292,0.011603879742324352,45
1293,0.009475573897361755,45
1294,0.004838037304580212,45
1295,0.0020855844486504793,45
1296,0.003054526634514332,45
1297,0.005752330180257559,45
1298,0.00691624078899622,45
1299,0.005377678666263819,45
1300,0.0028077680617570877,45
1301,0.0016244312282651663,45
1302,0.002526296302676201,45
1303,0.004033730365335941,45
1304,0.004303853493183851,45
1305,0.0030973609536886215,45
1306,0.0017675956478342414,45
1307,0.0015869082417339087,45
1308,0.002426469698548317,45
1309,0.0031108360271900892,45
1310,0.0028342055156826973,45
1311,0.00196497212164104,45
1312,0.0014624842442572117,45
1313,0.0017391735455021262,45
1314,0.0022815039847046137,45
1315,0.0023639823775738478,45
1316,0.0019091443391516805,45
1317,0.0014736538287252188,45
1318,0.001502828672528267,45
1319,0.00183133315294981,45
1320,0.0019747395999729633,45
1321,0.0017508520977571607,45
1322,0.001446422073058784,45
1323,0.001399751054123044,45
1324,0.0015842342982068658,45
1325,0.001697452156804502,45
1326,0.0015773590421304107,45
1327,0.0013808917719870806,45
1328,0.0013355774572119117,45
1329,0.0014420916559174657,45
1330,0.00151084887329489,45
1331,0.0014342035865411162,45
1332,0.0013104811077937484,45
1333,0.0012836023233830929,45
1334,0.0013485916424542665,45
1335,0.0013819390442222357,45
1336,0.001324014039710164,45
1337,0.0012479607248678803,45
1338,0.0012396926758810878,45
1339,0.0012799070682376623,45
1340,0.0012876266846433282,45
1341,0.12163499742746353,20
1342,0.0521305650472641,20
1343,0.010515724308788776,20
1344,0.0015377078671008348,20
1345,0.01732391119003296,20
1346,0.03113192692399025,20
1347,0.02939937822520733,20
1348,0.017996180802583694,20
1349,0.006364791188389063,20
1350,0.0006084225024096668,20
1351,0.002054666168987751,20
1352,0.007379753049463034,20
1353,0.011378532275557518,20
1354,0.011814805679023266,20
1355,0.009277396835386753,20
1356,0.005511258263140917,20
1357,0.002273251535370946,20
1358,0.0006789928884245455,20
1359,0.0009316910291090608,20
1360,0.002390526235103607,20
1361,0.003971420228481293,20
1362,0.0047393543645739555,20
1363,0.004365114960819483,20
1364,0.0031814465764909983,20
1365,0.0018724467372521758,20
1366,0.001049470971338451,20
1367,0.0009604202350601554,20
1368,0.0014434190234169364,20
1369,0.00209030625410378,20
1370,0.002493433188647032,20
1371,0.0024398257955908775,20
1372,0.0019759770948439837,20
1373,0.001342947594821453,20
1374,0.0008326995302923024,20
1375,0.0006371939089149237,20
1376,0.0007601308752782643,20
1377,0.0010345695773139596,20
1378,0.0012352804187685251,20
1379,0.0012158508179709315,20
1380,0.0009839989943429828,20
1381,0.0006743058329448104,20
1382,0.0004488932900130749,20
1383,0.0003974797436967492,20
1384,0.0004962677485309541,20
1385,0.000639947596937418,20
1386,0.000716600043233484,20
1387,0.0006751569453626871,20
1388,0.0005463589332066476,20
1389,0.0004113998147659004,20
1390,0.0003444704052526504,20
1391,0.0003673423489090055,20
1392,0.0004426947270985693,20
1393,0.0005063596763648093,20
1394,0.0005131237558089197,20
1395,0.0004636667435988784,20
1396,0.00039667365490458906,20
1397,0.0003564610087778419,20
1398,0.000362015183782205,20
1399,0.00039832128095440567,20
1400,0.0004322177264839411,20
1401,0.00043797321268357337,20
1402,0.0014238575240597129,16
1403,0.007789890747517347,16
1404,0.0011655553244054317,16
1405,0.0015439069829881191,16
1406,0.004027398768812418,16
1407,0.002882292727008462,16
1408,0.00074794638203457,16
1409,0.0005872644251212478,16
1410,0.0019492381252348423,16
1411,0.002287329640239477,16
1412,0.001240014680661261,16
1413,0.00037992832949385047,16
1414,0.0006172237335704267,16
1415,0.0013122388627380133,16
1416,0.0014404966495931149,16
1417,0.0009002520237118006,16
1418,0.00038419305928982794,16
1419,0.00044143624836578965,16
1420,0.0008546122699044645,16
1421,0.00099757534917444,16
1422,0.0006988456007093191,16
1423,0.00037141077336855233,16
1424,0.00038446858525276184,16
1425,0.0006260623340494931,16
1426,0.0007317879935726523,16
1427,0.0005726682138629258,16
1428,0.00036578462459146976,16
1429,0.00035515136551111937,16
1430,0.000503587129060179,16
1431,0.0005744280060753226,16
1432,0.00047179320245049894,16
1433,0.0003460281586740166,16
1434,0.0003526414220687002,16
1435,0.0004467994731385261,16
1436,0.00047741641174070537,16
1437,0.00040456507122144103,16
1438,0.0003340073162689805,16
1439,0.000352936185663566,16
1440,0.0004123109974898398,16
1441,0.0004142137768212706,16
1442,0.11539599299430847,16
1443,0.0300188846886158,16
1444,0.003761448198929429,16
1445,0.015255477279424667,16
1446,0.03288334980607033,16
1447,0.037677302956581116,16
1448,0.030084311962127686,16
1449,0.01766197383403778,16
1450,0.0075162374414503574,16
1451,0.0037640074733644724,16
1452,0.006601742934435606,16
1453,0.012437818571925163,16
1454,0.01645522005856037,16
1455,0.01625284180045128,16
1456,0.01257331483066082,16
1457,0.007838328368961811,16
1458,0.0044277082197368145,16
1459,0.003539532655850053,16
1460,0.004870870150625706,16
1461,0.007067282684147358,16
1462,0.008606581948697567,16
1463,0.008598195388913155,16
1464,0.007108313497155905,16
1465,0.004960240330547094,16
1466,0.003213744144886732,16
1467,0.002594637917354703,16
1468,0.0031285258010029793,16
1469,0.004173073451966047,16
1470,0.004859681706875563,16
1471,0.004665816202759743,16
1472,0.0037118771579116583,16
1473,0.0025991625152528286,16
1474,0.001956831431016326,16
1475,0.0020303302444517612,16
1476,0.002567889168858528,16
1477,0.0030489489436149597,16
1478,0.003071860410273075,16
1479,0.0026180569548159838,16
1480,0.002018328756093979,16
1481,0.0016738460399210453,16
1482,0.0017517796950414777,16
1483,0.002081589074805379,16
1484,0.002323536202311516,16
1485,0.002259711269289255,16
1486,0.0019556174520403147,16
1487,0.0016678990796208382,16
1488,0.0016046001110225916,16
1489,0.001756994635798037,16
1490,0.001936689717695117,16
1491,0.001962327864021063,16
1492,0.0018156450241804123,16
1493,0.0016335509717464447,16
1494,0.0015641212230548263,16
1495,0.0016318636480718851,16
1496,0.0017330069094896317,16
1497,0.0017499210080131888,16
1498,0.001662805094383657,16
1499,0.0015529943630099297,16
